Date,VOC (ppm), Temperature (C), Humidity (%),Pressure (hPa),PM1,PM2.5,PM10,PM4
2020-06-13 03:46:24,0.232,15.4,61,999.1,2.64,4.18,4.81,2.79
2020-06-13 04:04:49,0.212,15.4,61,999.1,4.13,5.66,6.78,4.37
2020-06-13 04:22:30,0.238,15.5,58,999.1,2.7,4.21,4.91,2.86
2020-06-13 04:42:28,0.175,15.6,58,999.2,2.26,4.01,5.92,3.35
2020-06-13 05:05:48,0.183,15.4,62,999.3,3.68,5.71,7.45,5.19
2020-06-13 05:23:39,0.236,15.5,59,999.4,6.46,11.12,15.42,12.53
2020-06-13 05:42:27,0.189,15.4,62,999.6,5.36,7.06,7.91,5.67
2020-06-13 06:06:20,0.216,15.5,59,999.7,1.58,3.62,4.83,2.61
2020-06-13 06:22:28,0.219,15.7,59,999.8,4.16,5.88,6.53,4.4
2020-06-13 06:43:06,0.229,15.5,60,999.8,4.81,6.1,7.39,5.08
2020-06-13 09:27:38,0.238,16.0,62,1001.2,1.28,2.79,3.57,1.35
2020-06-13 09:33:41,0.258,16.1,62,1001.0,2.13,7.23,11.96,8.98
2020-06-13 09:45:37,0.23,16.1,61,1001.3,1.0,2.05,2.8,1.0
2020-06-13 09:58:12,0.226,16.1,61,1001.3,1.58,5.0,7.7,5.09
2020-06-13 10:04:19,0.198,16.0,61,1001.3,1.53,3.97,6.04,3.73
2020-06-13 10:16:03,0.249,16.0,60,1001.5,1.0,3.43,5.59,3.23
2020-06-13 10:22:46,0.178,16.0,60,1001.7,1.72,2.83,4.05,1.82
2020-06-13 10:34:52,0.179,16.0,60,1001.7,1.59,3.51,4.97,2.81
2020-06-13 10:46:58,0.201,16.0,60,1001.9,1.81,3.28,4.55,2.3
2020-06-13 10:52:28,0.238,16.1,60,1001.9,1.88,3.55,4.63,2.16
2020-06-13 11:04:54,0.217,16.0,61,1002.2,4.64,6.29,6.92,4.91
2020-06-13 11:16:59,0.217,16.1,61,1002.3,1.55,3.8,5.94,3.37
2020-06-13 11:23:03,0.217,16.2,61,1002.3,1.21,3.4,5.08,2.5
2020-06-13 11:32:26,0.22,16.5,58,1002.3,2.34,3.96,5.43,3.0
2020-06-13 11:47:37,0.23,16.3,61,1002.5,1.97,4.34,6.99,4.31
2020-06-13 11:52:32,0.243,16.5,57,1002.6,1.67,3.42,5.08,2.6
2020-06-13 12:05:43,0.235,16.4,61,1002.5,1.14,2.68,3.32,1.21
2020-06-13 12:18:08,0.194,16.4,61,1002.6,1.0,3.1,4.57,2.27
2020-06-13 12:24:18,0.213,16.4,61,1002.6,1.12,2.48,3.6,1.18
2020-06-13 12:36:18,0.241,16.5,58,1002.6,3.48,4.98,5.96,3.68
2020-06-13 12:42:27,0.221,16.5,58,1002.6,1.85,3.47,5.11,2.61
2020-06-13 12:54:17,0.25,16.6,58,1002.7,1.43,3.68,5.2,2.83
2020-06-13 13:02:28,0.227,16.9,58,1002.8,1.7,3.91,5.54,2.99
2020-06-13 13:12:46,0.23,16.7,58,1002.9,2.83,6.95,10.78,7.97
2020-06-13 13:22:29,0.26,17.0,58,1003.0,3.27,8.47,12.64,10.02
2020-06-13 13:37:12,0.243,16.7,58,1003.1,3.02,4.3,5.32,3.2
2020-06-13 13:42:27,0.277,17.0,58,1003.2,2.33,3.73,4.56,2.46
2020-06-13 13:52:28,0.253,17.2,58,1003.0,1.97,6.5,10.57,7.99
2020-06-13 14:07:32,0.24,16.9,58,1003.1,3.04,7.05,10.35,7.59
2020-06-13 14:12:30,0.279,17.1,58,1003.2,2.68,5.95,8.44,6.0
2020-06-13 14:25:51,0.268,17.0,59,1003.3,1.83,4.59,6.87,4.38
2020-06-13 14:32:30,0.242,17.0,58,1003.3,3.11,5.33,7.49,4.99
2020-06-13 14:43:58,0.281,17.0,58,1003.4,4.94,6.65,7.57,5.22
2020-06-13 14:52:29,0.279,17.3,59,1003.4,3.95,5.24,6.68,4.18
2020-06-13 15:02:28,0.265,17.0,59,1003.5,3.76,5.19,6.44,3.98
2020-06-13 15:14:31,0.262,17.0,59,1003.4,2.2,3.7,4.4,2.33
2020-06-13 15:22:28,0.255,17.4,59,1003.5,3.05,4.51,5.55,3.23
2020-06-13 15:32:28,0.29,17.1,59,1003.6,1.98,3.4,4.38,2.09
2020-06-13 15:42:31,0.285,17.3,59,1003.8,2.81,4.11,5.41,2.98
2020-06-13 15:57:14,0.272,17.0,59,1003.8,2.22,3.36,4.58,2.35
2020-06-13 16:03:02,0.287,17.1,59,1003.7,3.45,4.73,5.68,3.65
2020-06-13 16:15:32,0.275,17.0,60,1003.7,2.63,4.17,4.79,2.79
2020-06-13 16:22:31,0.242,17.3,60,1003.7,3.01,4.68,5.19,3.18
2020-06-13 16:33:25,0.279,17.1,60,1003.7,1.47,2.86,3.83,1.56
2020-06-13 16:42:29,0.281,17.4,60,1003.7,2.35,3.89,4.73,2.49
2020-06-13 16:57:46,0.319,17.2,60,1003.8,2.46,5.73,8.77,6.41
2020-06-13 17:03:58,0.296,17.2,60,1003.7,3.84,5.33,6.15,4.06
2020-06-13 17:16:18,0.323,17.2,62,1003.7,5.8,9.09,11.5,9.15
2020-06-13 17:22:28,0.315,17.2,61,1003.7,5.85,8.13,9.97,7.44
2020-06-13 17:34:33,0.337,17.3,62,1003.7,4.5,6.17,7.16,4.76
2020-06-13 17:42:29,0.307,17.6,58,1003.6,5.04,6.49,7.51,5.33
2020-06-13 17:52:48,0.317,17.4,62,1003.6,2.46,5.22,7.45,4.91
2020-06-13 18:04:55,0.323,17.5,59,1003.7,10.36,15.61,19.8,17.08
2020-06-13 18:17:14,0.343,17.5,59,1003.8,15.08,17.83,19.04,16.94
2020-06-13 18:22:31,0.369,17.7,59,1003.8,17.21,19.7,21.09,18.82
2020-06-13 18:35:27,0.342,17.5,59,1003.8,14.19,16.39,17.03,15.01
2020-06-13 18:42:30,0.325,17.7,60,1003.9,11.85,13.59,14.89,12.53
2020-06-13 18:53:43,0.337,17.5,60,1004.0,6.01,8.25,10.05,7.86
2020-06-13 19:05:47,0.315,17.5,59,1004.0,4.8,7.31,9.28,6.89
2020-06-13 19:12:28,0.3,17.5,60,1004.1,5.3,7.06,8.78,6.38
2020-06-13 19:24:18,0.306,17.5,60,1004.0,2.58,4.23,4.8,2.73
2020-06-13 19:36:08,0.323,17.5,60,1004.0,3.49,5.6,7.35,5.16
2020-06-13 19:42:27,0.308,17.5,60,1004.2,2.49,3.98,4.96,2.63
2020-06-13 19:54:39,0.293,17.5,60,1004.2,2.06,3.55,4.61,2.18
2020-06-13 20:02:27,0.284,17.8,60,1004.2,2.46,3.77,4.73,2.6
2020-06-13 20:12:46,0.318,17.4,63,1004.2,2.47,6.44,9.81,7.1
2020-06-13 20:22:29,0.309,17.7,59,1004.2,2.32,4.7,6.25,3.89
2020-06-13 20:37:03,0.3,17.4,63,1004.4,1.01,2.87,4.83,2.27
2020-06-13 20:43:04,0.318,17.4,63,1004.5,1.85,6.8,12.0,8.88
2020-06-13 20:52:27,0.304,17.6,60,1004.6,1.8,2.99,4.29,1.91
2020-06-13 21:07:32,0.291,17.4,63,1004.8,1.62,3.04,4.15,1.71
2020-06-13 21:12:27,0.314,17.6,59,1004.8,1.75,3.08,4.33,1.85
2020-06-13 21:26:02,0.286,17.3,63,1004.9,1.55,3.51,4.41,2.35
2020-06-13 21:32:29,0.265,17.4,63,1005.0,2.01,3.16,4.16,2.13
2020-06-13 21:44:01,0.281,17.3,63,1005.2,1.67,3.44,5.05,2.55
2020-06-13 21:52:30,0.271,17.6,60,1005.2,2.3,4.45,6.63,3.99
2020-06-13 22:02:29,0.274,17.3,63,1005.3,2.0,3.54,4.53,2.11
2020-06-13 22:14:54,0.269,17.2,63,1005.5,1.76,3.12,3.87,1.86
2020-06-13 22:26:57,0.258,17.2,63,1005.6,2.07,3.91,5.83,3.31
2020-06-13 22:32:30,0.289,17.3,62,1005.5,1.74,3.47,5.13,2.61
2020-06-13 22:42:31,0.28,17.4,62,1005.7,2.45,4.94,6.61,4.43
2020-06-13 22:52:31,0.237,17.3,61,1005.8,1.47,2.84,3.81,1.56
2020-06-13 23:03:21,0.248,17.0,61,1005.9,1.49,3.0,3.99,1.58
2020-06-13 23:15:30,0.26,16.9,60,1005.9,2.12,3.54,4.65,2.24
2020-06-13 23:27:37,0.247,16.8,60,1006.1,1.8,3.25,4.54,2.31
2020-06-13 23:33:37,0.25,16.8,61,1006.2,3.07,4.66,5.72,3.25
2020-06-13 23:46:03,0.256,16.8,61,1006.3,2.39,3.69,4.57,2.53
2020-06-13 23:52:31,0.235,16.9,61,1006.4,2.57,4.12,5.18,2.71
2020-06-14 09:36:00,0.531,17.1,61,1008.3,42.31,45.93,47.06,44.74
2020-06-14 09:42:47,1.034,17.1,61,1008.4,45.67,49.41,50.39,48.3
2020-06-14 09:54:18,1.065,17.1,61,1008.4,33.34,36.48,37.68,35.25
2020-06-14 10:02:29,0.921,17.4,61,1008.5,33.41,36.52,37.79,35.33
2020-06-14 10:12:46,0.828,17.2,61,1008.5,25.26,28.21,28.87,26.72
2020-06-16 16:24:01,1.808,38.8,16,1009.1,1.47,2.79,3.75,1.55
2020-06-16 16:36:08,1.637,40.2,15,1009.0,1.29,2.85,3.63,1.36
2020-06-16 16:42:31,1.407,39.9,14,1008.8,1.26,2.61,3.36,1.33
2020-06-16 16:54:03,0.666,30.2,26,1008.5,1.45,2.65,3.6,1.53
2020-06-16 17:24:30,0.306,23.7,37,1008.3,2.06,4.33,6.69,4.1
2020-06-16 17:48:30,0.364,22.7,39,1008.2,1.71,3.22,3.93,1.8
2020-06-16 17:54:54,0.343,22.5,38,1008.2,1.0,2.04,2.79,1.0
2020-06-16 18:02:32,0.22,23.3,38,1008.0,1.48,2.88,3.85,1.56
2020-06-16 18:13:23,0.226,23.5,37,1008.0,4.48,8.41,11.11,8.67
2020-06-16 18:22:23,0.214,23.6,37,1008.0,2.41,3.88,4.79,2.55
2020-06-16 18:52:26,0.154,23.0,40,1008.1,2.69,4.13,5.31,2.85
2020-06-16 19:07:50,0.169,22.3,43,1008.2,2.7,4.93,6.58,4.07
2020-06-16 19:26:19,0.171,21.7,42,1008.1,3.52,5.67,6.81,4.66
2020-06-16 19:32:28,0.163,21.5,41,1007.9,2.87,4.05,5.41,3.03
2020-06-16 19:44:52,0.165,21.0,44,1007.8,1.67,2.97,4.14,1.77
2020-06-16 19:56:58,0.149,20.2,45,1007.9,2.23,3.4,4.62,2.35
2020-06-16 20:02:46,0.154,20.1,45,1008.0,2.15,4.51,6.44,4.17
2020-06-16 20:12:29,0.206,20.1,46,1008.1,2.32,3.65,4.47,2.45
2020-06-16 20:33:02,0.258,19.1,47,1008.2,1.57,3.1,3.67,1.66
2020-06-16 20:42:28,0.23,18.9,47,1008.2,2.58,3.77,4.85,2.73
2020-06-16 20:57:37,0.182,17.9,51,1008.3,3.05,4.51,5.55,3.23
2020-06-16 21:03:41,0.338,18.0,60,1008.0,3.07,4.7,5.27,3.25
2020-06-16 21:16:57,0.252,21.6,43,1008.1,2.47,3.88,4.85,2.62
2020-06-16 21:22:27,0.299,21.5,43,1008.2,3.4,4.78,5.66,3.59
2020-06-16 21:32:29,0.26,21.7,43,1008.2,3.38,4.62,5.99,3.57
2020-06-16 21:47:18,0.244,20.9,45,1008.3,2.28,4.6,6.58,4.24
2020-06-16 21:53:25,0.251,20.7,45,1008.4,2.27,3.71,4.48,2.4
2020-06-16 22:02:26,0.235,20.6,45,1008.4,2.48,3.94,4.92,2.62
2020-06-16 22:23:42,0.214,19.7,48,1008.5,2.64,4.18,4.8,2.79
2020-06-16 22:42:29,0.165,19.4,51,1008.5,4.67,6.91,8.17,5.86
2020-06-16 23:06:37,0.183,18.8,52,1008.9,6.11,7.96,8.76,6.64
2020-06-16 23:22:28,0.237,18.9,51,1008.7,6.2,7.81,8.99,6.56
2020-06-16 23:43:07,0.201,18.3,56,1008.8,5.36,7.95,9.85,7.38
2020-06-17 00:25:25,0.192,17.8,55,1008.6,6.43,10.74,14.0,11.24
2020-06-17 00:42:30,0.213,17.7,54,1008.4,6.58,9.43,11.59,9.12
2020-06-17 01:02:48,0.132,17.2,57,1008.5,5.94,7.67,8.59,6.28
2020-06-17 01:26:37,0.141,17.1,56,1008.5,4.16,5.42,6.57,4.4
2020-06-17 01:44:35,0.178,16.6,56,1008.3,6.98,10.13,12.6,10.29
2020-06-17 02:03:04,0.141,16.4,58,1008.1,9.02,10.89,11.88,9.54
2020-06-17 02:27:19,0.177,16.0,58,1007.9,7.52,10.34,11.77,9.56
2020-06-17 02:45:26,0.148,15.9,57,1007.7,7.13,9.96,11.88,9.46
2020-06-17 03:02:29,0.158,15.8,55,1007.5,7.5,10.01,11.24,8.98
2020-06-17 03:22:46,0.103,15.4,58,1007.4,8.15,9.95,11.07,8.62
2020-06-17 03:46:20,0.125,15.2,58,1007.2,5.21,7.37,9.32,6.96
2020-06-17 04:05:09,0.104,15.1,58,1007.3,10.57,12.91,14.14,11.76
2020-06-17 04:23:24,0.101,14.8,58,1007.5,8.91,11.23,13.08,10.65
2020-06-17 04:47:17,0.126,14.8,58,1007.5,7.66,9.5,10.97,8.8
2020-06-17 05:02:29,0.09,15.5,56,1007.5,6.61,8.28,9.94,7.47
2020-06-17 05:23:59,0.167,15.2,60,1007.2,6.45,8.57,10.28,7.89
2020-06-17 05:42:28,0.099,15.1,60,1007.5,6.75,8.69,10.25,7.83
2020-06-17 09:12:27,0.248,22.1,44,1007.9,6.62,8.14,9.23,7.0
2020-06-17 09:27:31,0.235,22.2,43,1007.8,3.92,5.51,7.22,4.8
2020-06-17 09:32:29,0.296,22.5,42,1007.8,4.09,5.81,6.51,4.43
2020-06-17 09:46:00,0.234,22.6,41,1007.8,3.35,4.9,5.74,3.54
2020-06-17 09:52:29,0.233,22.7,43,1007.8,3.09,4.33,5.41,3.27
2020-06-17 10:03:57,0.264,22.9,40,1007.9,3.48,4.98,5.96,3.68
2020-06-17 10:12:28,0.291,23.4,42,1007.9,2.28,3.8,4.57,2.41
2020-06-17 10:22:45,0.206,23.4,42,1007.9,3.0,4.59,5.58,3.17
2020-06-17 10:34:32,0.26,23.5,40,1007.9,4.17,6.4,8.57,6.08
2020-06-17 10:46:41,0.289,23.5,41,1007.9,2.16,4.63,6.58,4.19
2020-06-17 10:52:30,0.351,23.6,41,1007.9,3.97,5.65,7.06,4.58
2020-06-17 11:02:28,0.305,23.9,41,1007.8,4.13,5.79,7.07,4.92
2020-06-17 11:17:32,0.278,23.6,41,1007.7,8.75,10.98,12.54,10.37
2020-06-17 11:23:22,0.323,23.8,42,1007.7,7.62,9.17,10.27,8.06
2020-06-17 11:32:28,0.307,24.2,41,1007.7,6.94,8.69,9.6,7.34
2020-06-17 11:47:34,0.334,24.1,41,1007.6,3.4,4.79,5.68,3.59
2020-06-17 11:53:40,0.303,24.1,41,1007.5,3.27,5.01,6.27,3.87
2020-06-17 12:06:06,0.29,24.2,41,1007.6,1.81,3.04,4.34,1.91
2020-06-17 12:12:28,0.285,24.2,41,1007.5,3.0,4.61,5.6,3.17
2020-06-17 12:24:31,0.262,24.3,39,1007.4,2.58,4.62,5.8,3.64
2020-06-17 12:36:41,0.26,24.4,39,1007.3,2.49,4.55,5.95,3.39
2020-06-17 12:42:45,0.273,24.5,38,1007.3,2.43,4.04,4.96,2.57
2020-06-17 12:54:50,0.295,24.6,39,1007.3,1.88,3.82,5.59,3.15
2020-06-17 13:02:28,0.286,25.0,38,1007.2,2.83,4.82,5.95,3.66
2020-06-17 13:12:46,0.36,25.1,38,1007.1,2.05,3.46,4.5,2.17
2020-06-17 13:43:21,0.3,25.2,38,1006.9,1.35,2.86,3.71,1.43
2020-06-17 13:55:48,0.286,25.2,37,1006.9,3.12,7.08,10.74,7.91
2020-06-17 14:07:55,0.322,25.3,38,1006.7,2.75,4.07,5.31,2.91
2020-06-17 14:13:44,0.388,25.5,36,1006.8,3.21,4.75,5.44,3.39
2020-06-17 14:26:04,0.331,25.5,36,1006.7,2.75,9.18,14.73,11.87
2020-06-17 14:32:28,0.268,25.0,38,1006.6,3.44,5.01,6.18,3.83
2020-06-17 14:44:11,0.333,24.5,38,1006.8,2.06,3.57,4.62,2.18
2020-06-17 14:56:39,0.275,24.2,41,1006.8,3.12,5.01,6.7,4.2
2020-06-17 15:02:27,0.298,24.3,41,1006.8,3.35,5.49,7.55,4.97
2020-06-17 15:22:28,0.276,24.7,40,1007.0,3.04,4.92,6.32,3.94
2020-06-17 15:33:24,0.278,24.3,42,1006.9,3.83,5.41,6.93,4.63
2020-06-17 15:45:28,0.293,24.4,41,1007.1,2.63,4.1,5.22,2.78
2020-06-17 15:55:11,0.276,24.7,41,1007.1,4.85,6.47,7.31,5.13
2020-06-17 16:03:21,0.304,24.8,41,1007.0,5.95,8.82,10.93,8.51
2020-06-17 16:12:28,0.337,25.1,41,1007.1,5.31,7.32,8.21,6.11
2020-06-17 16:27:52,0.294,24.5,42,1007.1,3.0,4.65,6.02,3.9
2020-06-17 16:32:28,0.357,24.6,42,1007.2,4.6,5.95,7.04,4.87
2020-06-17 17:04:17,0.315,23.7,48,1006.8,4.19,6.79,8.95,6.49
2020-06-17 17:12:30,0.323,24.0,48,1006.7,4.28,6.36,7.64,5.37
2020-06-17 17:22:46,0.341,23.9,48,1006.5,3.26,5.77,8.07,5.56
2020-06-17 17:32:28,0.357,24.3,48,1006.4,3.9,6.15,7.32,5.19
2020-06-17 18:05:12,0.321,24.3,48,1006.5,2.92,4.93,6.28,3.86
2020-06-17 18:12:29,0.304,24.6,45,1006.7,3.98,5.48,6.45,4.21
2020-06-17 18:23:20,0.372,24.5,45,1006.7,3.28,4.88,5.66,3.47
2020-06-17 18:32:29,0.362,24.7,45,1006.9,3.56,5.05,6.1,3.76
2020-06-17 18:53:41,0.348,24.5,45,1007.0,3.57,5.2,6.27,3.78
2020-06-17 19:36:24,0.281,23.2,43,1006.9,2.43,4.58,6.26,4.02
2020-06-17 19:42:28,0.259,22.8,42,1006.8,3.07,4.63,5.69,3.24
2020-06-17 19:54:49,0.243,22.4,45,1006.7,2.65,5.16,6.95,4.58
2020-06-17 20:06:59,0.226,22.0,46,1006.7,2.26,3.63,4.88,2.39
2020-06-17 20:12:28,0.248,21.9,46,1006.6,3.4,4.84,5.73,3.6
2020-06-17 20:25:10,0.215,21.5,46,1006.7,2.9,4.33,5.23,3.07
2020-06-17 20:37:01,0.232,21.3,49,1006.7,2.93,5.38,7.47,4.9
2020-06-17 21:07:54,0.176,20.7,50,1006.8,3.43,5.46,7.03,4.58
2020-06-17 21:12:27,0.246,20.7,49,1006.9,4.39,6.03,7.36,5.02
2020-06-17 21:26:00,0.202,20.5,50,1007.0,4.03,5.33,6.34,4.26
2020-06-17 21:32:29,0.179,20.5,50,1007.1,3.86,5.47,6.32,4.08
2020-06-17 21:44:15,0.18,20.3,53,1007.2,5.04,6.43,7.6,5.45
2020-06-17 21:56:21,0.189,20.1,54,1007.1,5.62,8.39,10.24,7.82
2020-06-17 22:02:29,0.179,20.0,53,1007.2,4.09,5.33,6.41,4.32
2020-06-17 22:27:15,0.137,19.6,52,1007.1,4.59,6.33,6.9,4.85
2020-06-17 22:45:10,0.165,19.4,56,1007.1,4.92,6.76,7.68,5.63
2020-06-17 23:03:21,0.193,19.2,55,1007.0,7.18,9.3,10.6,8.13
2020-06-17 23:27:53,0.181,18.9,56,1007.0,6.62,8.13,9.22,7.0
2020-06-17 23:42:29,0.159,19.2,55,1006.8,7.25,8.7,9.92,7.67
2020-06-18 00:04:15,0.162,18.8,56,1006.8,6.52,8.53,9.66,7.42
2020-06-18 00:22:29,0.184,18.8,56,1006.8,8.13,9.77,10.87,8.6
2020-06-18 00:42:31,0.153,18.9,57,1006.8,6.96,9.15,10.83,8.39
2020-06-18 01:05:10,0.189,18.6,58,1006.8,6.67,8.51,9.15,7.05
2020-06-18 01:23:21,0.189,18.5,58,1006.6,6.23,8.23,9.38,6.95
2020-06-18 02:06:25,0.16,18.1,62,1006.2,6.09,7.71,9.05,6.67
2020-06-18 02:24:35,0.167,18.3,62,1006.1,7.61,10.43,13.0,10.52
2020-06-18 02:42:29,0.2,18.2,62,1005.9,7.03,8.71,10.05,7.71
2020-06-18 03:02:28,0.153,18.2,61,1005.8,7.49,9.07,10.18,8.04
2020-06-18 03:25:09,0.197,18.0,62,1005.5,6.35,8.62,10.55,8.05
2020-06-18 03:42:28,0.203,18.1,61,1005.4,7.16,9.06,10.5,8.25
2020-06-18 04:08:11,0.148,17.8,62,1005.2,6.61,8.08,9.17,6.99
2020-06-18 04:26:20,0.153,17.7,61,1005.3,6.83,8.29,9.59,7.22
2020-06-18 04:44:18,0.173,17.7,61,1005.2,4.07,6.76,8.92,6.46
2020-06-18 05:02:31,0.223,17.7,61,1005.2,7.38,10.15,12.93,10.23
2020-06-18 05:27:16,0.184,17.4,66,1005.3,7.79,9.54,10.3,8.24
2020-06-18 05:42:29,0.174,17.7,62,1005.2,7.01,9.07,9.98,7.77
2020-06-18 07:12:29,0.149,18.1,62,1004.9,3.56,5.72,7.39,5.11
2020-06-18 07:22:29,0.205,18.0,63,1004.9,5.61,8.09,9.99,7.43
2020-06-18 07:32:28,0.219,18.5,60,1004.9,4.09,5.35,6.43,4.33
2020-06-18 07:47:00,0.167,18.4,65,1005.1,3.88,5.59,7.45,4.93
2020-06-18 08:23:39,0.153,18.2,64,1005.1,4.71,7.05,8.58,6.09
2020-06-18 09:06:23,0.192,19.0,63,1005.0,6.38,8.2,9.05,6.74
2020-06-18 09:12:29,0.179,19.0,63,1005.1,5.64,7.3,8.42,5.97
2020-06-18 09:55:12,0.182,20.2,61,1005.3,5.84,10.36,14.19,11.58
2020-06-18 10:02:29,0.176,20.5,58,1005.3,5.63,7.99,10.29,7.77
2020-06-18 10:13:23,0.221,20.8,57,1005.3,4.67,5.96,7.11,4.93
2020-06-18 10:25:28,0.241,21.2,57,1005.2,3.31,4.6,5.9,3.5
2020-06-18 10:37:53,0.255,21.5,54,1005.2,2.92,5.12,6.57,4.36
2020-06-18 10:43:41,0.251,21.7,54,1005.2,3.63,5.15,6.26,3.84
2020-06-18 10:56:08,0.239,21.9,53,1005.2,2.84,4.59,6.21,4.07
2020-06-18 11:07:55,0.268,22.2,54,1005.3,2.82,5.18,6.77,4.45
2020-06-18 11:14:15,0.244,22.4,54,1005.2,3.87,5.12,6.48,4.1
2020-06-18 11:26:06,0.308,22.5,51,1005.2,1.48,2.93,3.91,1.57
2020-06-18 11:32:47,0.265,22.4,54,1005.1,4.76,6.23,7.48,5.04
2020-06-18 11:44:40,0.293,21.9,58,1005.6,14.35,18.29,21.48,18.83
2020-06-18 11:52:28,0.188,20.3,60,1005.6,14.58,18.25,20.41,18.02
2020-06-18 12:45:26,0.243,22.6,49,1005.3,6.03,7.42,8.44,6.38
2020-06-18 12:52:30,0.21,22.8,48,1005.4,6.07,7.73,8.78,6.42
2020-06-18 13:03:41,0.241,22.6,47,1005.2,4.02,6.29,8.19,5.82
2020-06-18 13:22:32,0.198,22.7,47,1005.4,4.55,6.63,8.31,6.18
2020-06-18 13:33:54,0.265,22.7,47,1005.4,7.35,9.01,9.84,7.77
2020-06-18 13:42:30,0.2,22.8,46,1005.3,7.2,8.82,10.0,7.62
2020-06-18 13:52:47,0.212,22.6,47,1005.3,6.05,7.59,8.62,6.4
2020-06-18 14:04:31,0.231,22.7,46,1005.3,3.84,5.36,6.19,4.06
2020-06-18 14:12:28,0.249,23.1,49,1005.4,6.82,8.24,9.53,7.21
2020-06-18 14:23:06,0.266,23.1,49,1005.3,6.67,8.52,9.17,7.05
2020-06-18 14:32:28,0.331,23.5,46,1005.4,6.36,8.07,8.91,6.73
2020-06-18 14:47:18,0.324,23.2,45,1005.4,5.46,8.42,11.44,8.75
2020-06-18 14:53:24,0.312,23.2,47,1005.5,4.4,6.9,8.52,6.09
2020-06-18 15:05:31,0.308,23.1,45,1005.5,4.67,6.72,8.29,6.11
2020-06-18 15:12:29,0.233,23.2,45,1005.6,4.85,6.95,8.23,5.91
2020-06-18 15:23:40,0.3,23.2,46,1005.5,2.25,4.16,5.26,3.09
2020-06-18 15:32:29,0.292,23.4,45,1005.5,4.65,6.33,6.96,4.92
2020-06-18 15:42:45,0.251,23.3,46,1005.5,4.12,5.62,6.73,4.36
2020-06-18 15:54:16,0.277,23.1,45,1005.3,3.15,4.83,5.47,3.33
2020-06-18 16:06:44,0.254,23.2,45,1005.4,3.61,5.02,6.13,3.82
2020-06-18 16:12:29,0.283,23.2,45,1005.4,4.35,5.96,6.8,4.6
2020-06-18 16:22:30,0.313,23.4,45,1005.4,4.59,5.89,6.97,4.86
2020-06-18 16:37:14,0.259,23.1,45,1005.4,3.59,4.8,5.88,3.79
2020-06-18 16:43:04,0.26,23.1,45,1005.4,4.12,5.58,6.68,4.36
2020-06-18 16:55:12,0.259,23.0,45,1005.4,4.12,6.19,7.09,5.01
2020-06-18 17:02:29,0.238,23.2,45,1005.4,4.36,6.24,7.16,5.09
2020-06-18 17:13:24,0.22,22.9,45,1005.5,4.27,6.19,7.6,5.47
2020-06-18 17:25:48,0.25,22.8,44,1005.5,3.47,4.86,5.82,3.67
2020-06-18 17:32:28,0.225,23.0,45,1005.6,3.91,5.4,6.29,4.13
2020-06-18 17:43:59,0.266,23.1,46,1005.5,3.2,4.74,5.44,3.39
2020-06-18 17:56:03,0.291,23.4,46,1005.6,2.98,6.13,8.42,5.91
2020-06-18 18:02:31,0.281,23.4,46,1005.8,4.25,5.56,6.92,4.6
2020-06-18 18:26:38,0.291,23.6,44,1005.9,4.68,9.59,13.56,11.02
2020-06-18 18:44:35,0.32,23.8,44,1005.9,3.63,5.16,6.28,3.84
2020-06-18 19:03:06,0.329,23.7,44,1006.0,4.36,6.01,6.85,4.61
2020-06-18 19:27:39,0.311,23.6,45,1006.0,4.31,7.61,10.11,7.64
2020-06-18 19:45:28,0.335,23.7,45,1006.3,4.51,8.96,13.36,10.49
2020-06-18 20:02:28,0.362,23.8,45,1006.3,4.37,6.79,9.06,6.63
2020-06-18 20:22:49,0.303,23.5,45,1006.4,3.84,5.33,6.16,4.06
2020-06-18 20:46:27,0.327,23.1,47,1006.5,3.46,4.8,5.76,3.66
2020-06-18 21:04:38,0.338,22.9,47,1006.7,2.83,4.27,5.1,3.0
2020-06-18 21:22:31,0.373,22.8,47,1006.9,3.62,5.05,6.16,3.83
2020-06-19 04:47:53,0.737,21.9,47,1007.4,1.52,5.88,9.6,6.76
2020-06-29 15:32:30,0.004,22.5,42,1008.1,0.0,0.0,0.0,0.0
2020-06-29 16:22:28,0.001,23.4,39,1007.9,0.0,0.0,0.0,0.0
2020-06-29 18:47:12,0.105,18.3,51,1007.4,1.43,3.73,6.03,3.48
2020-06-29 19:02:27,0.207,19.5,48,1007.3,1.89,4.47,6.04,3.81
2020-06-29 19:17:29,0.174,20.7,46,1007.5,1.99,3.84,5.61,3.17
2020-06-29 19:22:33,0.221,21.0,46,1007.5,1.57,3.1,3.67,1.66
2020-06-29 19:35:46,0.16,20.5,44,1007.2,2.36,6.27,9.98,7.35
2020-06-29 19:47:51,0.134,20.3,48,1007.2,1.62,2.96,4.24,1.85
2020-06-29 19:54:16,0.115,20.4,47,1007.2,1.88,4.32,6.62,4.0
2020-06-29 20:06:04,0.129,19.7,46,1007.3,1.57,3.15,3.72,1.66
2020-06-29 20:12:28,0.076,19.2,49,1007.2,1.71,3.21,3.92,1.8
2020-06-29 20:22:28,0.108,19.0,47,1007.1,1.98,3.31,4.45,2.24
2020-06-29 20:36:40,0.082,18.4,51,1007.2,2.14,3.69,4.33,2.26
2020-06-29 20:42:27,0.095,18.3,50,1007.2,2.15,3.3,4.45,2.28
